lat,lon,genus,species,dbh,dbh_min,dbh_max,year_min,year_max,crown,crown_min,crown_max,height,height_min,height_max,common,location,ref,maintenance,maturity,planted,updated,health,variety,description,family,ule_min,ule_max,address
-38.346909,143.577547,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlet Bottle brush,street,8792,,young,1995-01-01,,,,,,,,1 Hebb CT COLAC VIC 3250
-38.332003,143.606775,Melaleuca,Squarrosa,0.6,,,,,,,,3,,,Scented Paperbark,street,8488,,semi-mature,1980-01-01,,,,,,,,2 Glenn CT COLAC VIC 3250
-38.343158,143.582758,Pyrus,Ussuriensis,0.1,,,,,,,,2,,,Mancherian Pear,street,8299,,young,2000-01-01,,,,,,,,12 Forbes ST COLAC VIC 3250//2 TREES
-38.342896,143.582798,Pyrus,Ussuriensis,0.1,,,,,,,,2,,,Mancherian Pear,street,8305,,young,2000-01-01,,,,,,,,10 Forbes ST COLAC VIC 3250//2 TREES
-38.342053,143.78601,Ulmus,Procera,1.1,,,,,,,,11,,,English Elm,street,6794,,mature,1948-01-01,,,,,,,,72 Beal ST BIRREGURRA VIC 3242
-38.342678,143.582857,Pyrus,Ussuriensis,0.1,,,,,,,,2,,,Mancherian Pear,street,8302,,young,2000-01-01,,,,,,,,6-8 Forbes ST COLAC VIC 3250//4 TREES
-38.343399,143.582597,Pyrus,Ussuriensis,0.1,,,,,,,,2,,,Mancherian Pear,street,8308,,young,1985-01-01,,,,,,,,15 Forbes ST COLAC VIC 3250//2 TREES
-38.343486,143.582581,Malus,Ioensis,0.15,,,,,,,,2,,,Pink Crab Apple,street,8311,,semi-mature,1995-01-01,,,,,,,,17 Forbes ST COLAC VIC 3250
-38.333607,143.584855,Ulmus,Procera,0.2,,,,,,,,2,,,English Elm,street,8291,,semi-mature,1985-01-01,,,,,,,,1 Fireman ST COLAC VIC 3250//QUEENS AVE//FIVE TREES
-38.334966,143.584528,Fraxinus,Oxycarpa,1,,,,,,,,5,,,Desert Ash,street,8288,,mature,1965-01-01,,,,,,,,1 Fireman ST COLAC VIC 3250//CALVERT ST//THREE TREES
-38.338538,143.78962,Fraxinus,Oxycarpa,0.5,,,,,,,,5,,,Desert Ash,street,6980,,semi-mature,2000-01-01,,,,,,,,9 Main ST BIRREGURRA VIC 3242//Main St Birregurra
-38.338219,143.789371,Betula,Alba,0.1,,,,,,,,1,,,Silver Birch,street,7011,,young,2005-01-01,,,,,,,,14 Main ST BIRREGURRA VIC 3242//Main St Birregurra
-38.339417,143.597458,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,9773,,semi-mature,1995-01-01,,,,,,,,31 Polwarth ST COLAC VIC 3250
-38.335864,143.596208,Betula,Alba,0.4,,,,,,,,5,,,Silver Birch,street,9781,,semi-mature,1980-01-01,,,,,,,,1A Polwarth ST COLAC VIC 3250//Polwarth St
-38.352797,143.582365,Photina,Robusta,0.3,,,,,,,,3,,,Photina,street,9787,,mature,1980-01-01,,,,,,,,161 Pound RD COLAC VIC 3250//Dowling St side
-38.352507,143.578649,Photina,Robusta,,,,,,,,,,,,Photina,street,9793,,semi-mature,,,,,,,,,189-243 Pound RD COLAC VIC 3250
-38.351613,143.578998,Melaleuca,Linarifolia,0.2,,,,,,,,3,,,Snow in Summer,street,9804,,semi-mature,1990-01-01,,,,,,,,189-243 Pound RD COLAC VIC 3250//Hart St - Trinity College
-38.350564,143.579195,Melaleuca,Stypheliodes,0.3,,,,,,,,3,,,Prickly Paperback,street,9807,,semi-mature,1975-01-01,,,,,,,,189-243 Pound RD COLAC VIC 3250//Hart St - Trinity College
-38.35014,143.579273,Melaleuca,Linarifolia,0.3,,,,,,,,4,,,Snow in Summer,street,9810,,semi-mature,1980-01-01,,,,,,,,189-243 Pound RD COLAC VIC 3250//Hart St - Trinity College
-38.349549,143.579389,Melaleuca,Linarifolia,0.3,,,,,,,,4,,,Snow in Summer,street,9813,,semi-mature,1980-01-01,,,,,,,,189-243 Pound RD COLAC VIC 3250//Hart St - Trinity College
-38.351457,143.579026,Melaleuca,Stypheliodes,0.3,,,,,,,,4,,,Prickly Paperback,street,9816,,semi-mature,1980-01-01,,,,,,,,189-243 Pound RD COLAC VIC 3250//Hart St - Trinity College
-38.333834,143.596617,Agonis,Flexuosa,1,,,,,,,,6,,,Weeping Willow Myrtle,street,9824,,semi-mature,1985-01-01,,,,,,,,14 Quamby AVE COLAC VIC 3250
-38.334611,143.596946,Prunus,Serrulata,0.3,,,,,,,,2,,,Flowering Cherry,street,9827,,semi-mature,1995-01-01,,,,,,,,4 Quamby AVE COLAC VIC 3250
-38.333072,143.595339,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,9830,,semi-mature,1995-01-01,,,,,,,,26 Quamby AVE COLAC VIC 3250
-38.334727,143.597018,Agonis,Flexuosa,0.5,,,,,,,,3,,,Weeping Willow Myrtle,street,9833,,mature,1975-01-01,,,,,,,,2 Quamby AVE COLAC VIC 3250
-38.333434,143.596855,Prunus,Serrulata,0.05,,,,,,,,1,,,Mt Fuji,street,9836,,young,2004-01-01,,,,,,,,16 Quamby AVE COLAC VIC 3250
-38.33336,143.595329,Agonis,Flexuosa,1,,,,,,,,7,,,Weeping Willow Myrtle,street,9844,,semi-mature,1998-01-01,,,,,,,,23 Quamby AVE COLAC VIC 3250
-38.333471,143.595757,Agonis,Juniperana,0.3,,,,,,,,2,,,Juniperana Agonis,street,9847,,young,2000-01-01,,,,,,,,17-19 Quamby AVE COLAC VIC 3250//3 trees
-38.350262,143.591394,Agonis,Flexuosa,0.4,,,,,,,,8,,,Weeping Willow Myrtle,street,9853,,mature,1967-01-01,,,,,,,,168 Queen ST COLAC VIC 3250//Hearn St//2 Trees
-38.350165,143.591584,Agonis,Flexuosa,0.3,,,,,,,,4,,,Weeping Willow Myrtle,street,9856,,mature,1975-01-01,,,,,,,,166 Queen ST COLAC VIC 3250//Hearn St//3 trees
-38.348008,143.591338,Prunus,Cerasifera,1.2,,,,,,,,10,,,Cherry Plum,street,9867,,semi-mature,1975-01-01,,,,,,,,143 Queen ST COLAC VIC 3250
-38.347506,143.591935,Prunus,Cerasifera,0.4,,,,,,,,4,,,Cherry Plum,street,9870,,semi-mature,1975-01-01,,,,,,,,138 Queen ST COLAC VIC 3250//Johnsons Cres
-38.340467,143.592317,Lophostermon,Confertus,1.2,,,,,,,,10,,,Queensland Box Brush,street,9873,,mature,1975-01-01,,,,,,,,63-67 Queen ST COLAC VIC 3250//2 trees
-38.348723,143.590841,Callistemon,Citrinus,0.2,,,,,,,,2,,,Scarlett Bottlebrush,street,9879,,semi-mature,2000-01-01,,,,,,,,151 Queen ST COLAC VIC 3250//Brown St//2 trees
-38.344695,143.591659,Melaleuca,Stypheliodes,0.5,,,,,,,,6,,,Prickly Paperback,street,9887,,semi-mature,1980-01-01,,,,,,,,107 Queen ST COLAC VIC 3250//Stewart St
-38.345503,143.592602,Prunus,Cerasifera,0.3,,,,,,,,3,,,Cherry Plum,street,9890,,mature,1975-01-01,,,,,,,,114 Queen ST COLAC VIC 3250//Wilson St//2 trees
-38.333996,143.591972,Corymbia,Ficifolia,0.2,,,,,,,,2,,,Red Flowering Gum,street,9893,,semi-mature,1980-01-01,,,,,,,,1 Queen ST COLAC VIC 3250
-38.33448,143.592033,Plantanus,Orientalis,0.3,,,,,,,,3,,,Plane Tree,street,9896,,semi-mature,1980-01-01,,,,,,,,7 Queen ST COLAC VIC 3250
-38.335343,143.592061,Callistemon,Viminalis,0.1,,,,,,,,2,,,Weeping Bottle Brush,street,9899,,semi-mature,1980-01-01,,,,,,,,13 Queen ST COLAC VIC 3250//TWO TREES
-38.334901,143.591782,Fraxinus,Oxycarpa,1.3,,,,,,,,11,,,Desert Ash,street,9907,,mature,1950-01-01,,,,,,,,11 Queen ST COLAC VIC 3250//CALVERT ST
-38.339695,143.59251,Lophostermon,Confertus,0.4,,,,,,,,4,,,Queensland Box Brush,street,9910,,mature,1975-01-01,,,,,,,,58 Queen ST COLAC VIC 3250//Colac VIC//4 trees
-38.337741,143.592168,Lophostermon,Confertus,0.6,,,,,,,,8,,,Queensland Box Brush,street,9913,,mature,1975-01-01,,,,,,,,37 Queen ST COLAC VIC 3250
-38.338897,143.592217,Lophostermon,Confertus,0.4,,,,,,,,8,,,Queensland Box Brush,street,9916,,mature,1975-01-01,,,,,,,,49 Queen ST COLAC VIC 3250
-38.336901,143.592371,Melaleuca,Linarifolia,0.4,,,,,,,,4,,,Snow in Summer,street,9919,,mature,1975-01-01,,,,,,,,34 Queen ST COLAC VIC 3250
-38.335273,143.592304,Corymbia,Ficifolia,0.3,,,,,,,,4,,,Red Flowering Gum,street,9927,,semi-mature,1980-01-01,,,,,,,,1/16 Queen ST COLAC VIC 3250//TWO TREES
-38.334547,143.592251,Corymbia,Ficifolia,0.3,,,,,,,,4,,,Red Flowering Gum,street,9930,,semi-mature,1980-01-01,,,,,,,,12 Queen ST COLAC VIC 3250
-38.348992,143.591311,Melaleuca,Stypheliodes,1,,,,,,,,5,,,Prickly Paperback,street,9933,,mature,1975-01-01,,,,,,,,154 Queen ST COLAC VIC 3250
-38.349785,143.591149,Melaleuca,Stypheliodes,1,,,,,,,,5,,,Prickly Paperback,street,9936,,mature,1975-01-01,,,,,,,,164 Queen ST COLAC VIC 3250
-38.349464,143.591205,Melaleuca,Stypheliodes,0.8,,,,,,,,4,,,Prickly Paperback,street,9939,,mature,1975-01-01,,,,,,,,158-160 Queen ST COLAC VIC 3250//2 trees
-38.34931,143.591237,Melaleuca,Stypheliodes,0.8,,,,,,,,4,,,Prickly Paperback,street,9950,,mature,1975-01-01,,,,,,,,158-160 Queen ST COLAC VIC 3250//2 trees
-38.34064,143.591891,Pittosporum,Eugeniodes,0.2,,,,,,,,2,,,Pittosporum,street,9953,,semi-mature,1985-01-01,,,,,,,,63-67 Queen ST COLAC VIC 3250//Bromfield St//2 trees
-38.340836,143.592147,Pittosporum,Eugeniodes,0.2,,,,,,,,2,,,Pittosporum,street,9956,,mature,1975-01-01,,,,,,,,69-71 Queen ST COLAC VIC 3250//Bromfield St//2 trees
-38.352429,143.59066,Melaleuca,Stypheliodes,1,,,,,,,,5,,,Prickly Paperback,street,9962,,mature,1975-01-01,,,,,,,,184 Queen ST COLAC VIC 3250//192 Queen St
-38.343873,143.592278,Melaleuca,Stypheliodes,1.8,,,,,,,,5,,,Prickly Paperback,street,9970,,mature,1975-01-01,,,,,,,,98 Queen ST COLAC VIC 3250
-38.343416,143.592388,Melaleuca,Stypheliodes,1.2,,,,,,,,5,,,Prickly Paperback,street,9973,,mature,1975-01-01,,,,,,,,92 Queen ST COLAC VIC 3250//2 trees
-38.34288,143.592481,Melaleuca,Stypheliodes,1.2,,,,,,,,5,,,Prickly Paperback,street,9976,,mature,1970-01-01,,,,,,,,88 Queen ST COLAC VIC 3250
-38.340028,143.592537,Lophostermon,Confertus,0.4,,,,,,,,4,,,Queensland Box Brush,street,9979,,mature,1975-01-01,,,,,,,,58 Queen ST COLAC VIC 3250//Colac VIC//4 trees
-38.340975,143.592561,Lophostermon,Confertus,0.8,,,,,,,,5,,,Queensland Box Brush,street,9982,,mature,1975-01-01,,,,,,,,68 Queen ST COLAC VIC 3250
-38.346112,143.591686,Melaleuca,Stypheliodes,1.2,,,,,,,,10,,,Prickly Paperback,street,9990,,mature,1975-01-01,,,,,,,,121 Queen ST COLAC VIC 3250
-38.345799,143.59175,Melaleuca,Stypheliodes,1.2,,,,,,,,10,,,Prickly Paperback,street,9993,,mature,1975-01-01,,,,,,,,117 Queen ST COLAC VIC 3250
-38.344934,143.592111,Melaleuca,Stypheliodes,1.8,,,,,,,,5,,,Prickly Paperback,street,9999,,mature,1975-01-01,,,,,,,,110 Queen ST COLAC VIC 3250
-38.344438,143.592199,Melaleuca,Stypheliodes,1,,,,,,,,5,,,Prickly Paperback,street,10002,,mature,1975-01-01,,,,,,,,104 Queen ST COLAC VIC 3250
-38.342082,143.58988,Prunus,Serrulata,0.2,,,,,,,,2,,,Mr Fuji,street,10010,,young,1990-01-01,,,,,,,,50A Rae ST COLAC VIC 3250//CCDA to Reece Plumbing
-38.340957,143.588188,Callistemon,Viminalis,0.5,,,,,,,,5,,,Weeping Bottle Brush,street,10013,,semi-mature,1980-01-01,,,,,,,,27-37 Rae ST COLAC VIC 3250//Bromfiled St
-38.342242,143.584826,Ulmus,Augustifolia,0.3,,,,,,,,4,,,Cornish Elm,street,10016,,semi-mature,1980-01-01,,,,,,,,2-6 Rae ST COLAC VIC 3250//3 trees
-38.758973,143.665538,Corymbia,Ficifolia,0.7,,,,,,,,4,,,Red Flowering Gum,street,6378,,semi-mature,1993-01-01,,,,,,,,59 Nelson ST APOLLO BAY VIC 3233
-38.758772,143.665228,Corymbia,Ficifolia,0.9,,,,,,,,7,,,Red Flowering Gum,street,6395,,mature,1978-01-01,,,,,,,,44-46 Nelson ST APOLLO BAY VIC 3233
-38.758761,143.664977,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6401,,young,2006-01-01,,,,,,,,44-46 Nelson ST APOLLO BAY VIC 3233
-38.758809,143.665422,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6404,,young,2004-01-01,,,,,,,,40 Nelson ST APOLLO BAY VIC 3233
-38.759062,143.667796,Araucaria,Heterophylla,1,,,,,,,,5,,,Norfolk Island Pine,street,6415,,mature,1983-01-01,,,,,,,,24 Nelson ST APOLLO BAY VIC 3233
-38.760961,143.672654,Corymbia,Ficifolia,0.8,,,,,,,,6,,,Red Flowering Gum,street,6421,,semi-mature,1988-01-01,,,,,,,,15 Noel ST APOLLO BAY VIC 3233
-38.346894,143.785691,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6461,,young,2004-01-01,,,,,,,,21 Pascoe ST APOLLO BAY VIC 3233
-38.754018,143.66072,Corymbia,Ficifolia,1.2,,,,,,,,5,,,Red Flowering Gum,street,6484,,mature,1988-01-01,,,,,,,,19 Pengilley AVE APOLLO BAY VIC 3233
-38.754304,143.662989,Acacia,Floribuna,0.2,,,,,,,,2,,,Sally Wattle,street,6487,,young,2003-01-01,,,,,,,,9 Pengilley AVE APOLLO BAY VIC 3233
-38.748741,143.663097,Syzygium,Australe,0.1,,,,,,,,1,,,Magenta Cherry,street,6501,,young,2007-01-01,,,,,,,,7 Scott PL APOLLO BAY VIC 3233
-38.748558,143.662959,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6504,,young,2007-01-01,,,,,,,,2 Scott PL APOLLO BAY VIC 3233
-38.752751,143.658822,Metrosideros,Excelsa,0.2,,,,,,,,3,,,New Zealand Christmas Bush,street,6527,,young,2003-01-01,,,,,,,,10 The Otway Vista APOLLO BAY VIC 3233
-38.752405,143.66433,Banksia,Intergifolia,0.2,,,,,,,,2,,,Coast Banksia,street,6558,,young,2003-01-01,,,,,,,,23 Thomson ST APOLLO BAY VIC 3233
-38.752299,143.663353,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6561,,young,2006-01-01,,,,,,,,1/31 Thomson ST APOLLO BAY VIC 3233
-38.75213,143.66276,Banksia,Intergifolia,0.2,,,,,,,,4,,,Coast Banksia,street,6564,,young,2003-01-01,,,,,,,,46 Thomson ST APOLLO BAY VIC 3233
-38.752207,143.663438,Corymbia,Ficifolia,0.2,,,,,,,,2,,,Red Flowering Gum,street,6567,,young,2003-01-01,,,,,,,,38 Thomson ST APOLLO BAY VIC 3233
-38.752261,143.664053,Metrosideros,Excelsa,0.5,,,,,,,,4,,,New Zealand Christmas Bush,street,6570,,semi-mature,1998-01-01,,,,,,,,32 Thomson ST APOLLO BAY VIC 3233
-38.189777,143.640681,Eucalyptus,Camaldulensis,0.6,,,,,,,,3,,,River Red Gum,street,6587,,semi-mature,1983-01-01,,,,,,,,1520 Colac Ballarat RD BEEAC VIC 3251
-38.194571,143.638825,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6598,,mature,1958-01-01,,,,,,,,5 Coulstone ST BEEAC VIC 3251
-38.194936,143.638787,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6601,,mature,1958-01-01,,,,,,,,9 Coulstone ST BEEAC VIC 3251//Opposite 6 Coulstone
-38.195097,143.638798,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6604,,mature,1958-01-01,,,,,,,,1Coulstone ST BEEAC VIC 3251
-38.194119,143.642628,Prunus,Bilerara,0.5,,,,,,,,4,,,Double Pink Flowering Prunus,street,6610,,mature,1983-01-01,,,,,,,,25 Lang ST BEEAC VIC 3251
-38.194029,143.638852,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6618,,mature,1958-01-01,,,,,,,,14 Lang ST BEEAC VIC 3251//In Coulstone Street
-38.197156,143.640404,Leptospermum,Petersonii,0.6,,,,,,,,4,,,Lemon Scented Tea-Tree,street,6621,,mature,1978-01-01,,,,,,,,78 Main ST BEEAC VIC 3251
-38.197828,143.640352,Eucalyptus,Leucoxylon,0.8,,,,,,,,10,,,Yellow Gum,street,6624,,mature,1958-01-01,,,,,,,,88 Main ST BEEAC VIC 3251
-38.19701,143.640404,Eucalyptus,Leucoxylon,0.8,,,,,,,,10,,,Yellow Gum,street,6630,,mature,1968-01-01,,,,,,,,78 Main ST BEEAC VIC 3251
-38.196662,143.640433,Eucalyptus,Leucoxylon,0.8,,,,,,,,10,,,Yellow Gum,street,6633,,mature,1958-01-01,,,,,,,,78 Main ST BEEAC VIC 3251
-38.195425,143.640578,Eucalyptus,Globulus,1.2,,,,,,,,6,,,Blue Gum,street,6641,,mature,1928-01-01,,,,,,,,78 AMain ST BEEAC VIC 3251
-38.196276,143.640516,Schinus,Areira,1,,,,,,,,8,,,Peppercorn,street,6644,,mature,1958-01-01,,,,,,,,78 A Main ST BEEAC VIC 3251
-38.200413,143.639897,Fraxinus,Oxycarpa,0.9,,,,,,,,8,,,Desert Ash,street,6647,,mature,1983-01-01,,,,,,,,113 Main ST BEEAC VIC 3251
-38.201231,143.63986,Fraxinus,Oxycarpa,0.9,,,,,,,,8,,,Desert Ash,street,6650,,semi-mature,1983-01-01,,,,,,,,119 Main ST BEEAC VIC 3251
-38.202367,143.639676,Eucalyptus,Cladocalyx,0.8,,,,,,,,10,,,Sugar Gum,street,6653,,mature,1983-01-01,,,,,,,,123Main ST BEEAC VIC 3251
-38.203341,143.639696,Eucalyptus,Nichollii,0.8,,,,,,,,6,,,Willow Peppermint,street,6661,,mature,1983-01-01,,,,,,,,127 Main ST BEEAC VIC 3251
-38.204292,143.639822,Eucalyptus,Leucoxylon,1.2,,,,,,,,12,,,Yellow Gum,street,6664,,mature,1958-01-01,,,,,,,,160 Main ST BEEAC VIC 3251
-38.194927,143.640621,Eucalyptus,Leucoxylon,0.6,,,,,,,,8,,,Yellow Gum,street,6667,,mature,1983-01-01,,,,,,,,52 Main ST BEEAC VIC 3251
-38.202355,143.640013,Eucalyptus,Leucoxylon,0.88,,,,,,,,8,,,Yellow Gum,street,6670,,mature,1958-01-01,,,,,,,,122 Main ST BEEAC VIC 3251
-38.199022,143.640267,Schinus,Areira,0.9,,,,,,,,6,,,Peppercorn,street,6673,,mature,1958-01-01,,,,,,,,98 Main ST BEEAC VIC 3251
-38.193897,143.640867,Prunus,Nigra,0.5,,,,,,,,4,,,Canadian Plum,street,6681,,mature,1983-01-01,,,,,,,,48 Main ST BEEAC VIC 3251
-38.194355,143.64037,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6684,,mature,1958-01-01,,,,,,,,57 Main ST BEEAC VIC 3251
-38.194724,143.640322,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6687,,mature,1958-01-01,,,,,,,,59 Main ST BEEAC VIC 3251
-38.198882,143.640036,Fraxinus,Oxycarpa,1,,,,,,,,10,,,Desert Ash,street,6693,,mature,1983-01-01,,,,,,,,101 Main ST BEEAC VIC 3251
-38.194306,143.640652,Corymbia,Ficifolia,0.8,,,,,,,,5,,,Red Flowering Gum,street,6704,,mature,1983-01-01,,,,,,,,52 Main ST BEEAC VIC 3251
-38.193458,143.640603,Photina,Robusta,0.5,,,,,,,,4,,,Photina,street,6707,,semi-mature,1988-01-01,,,,,,,,46 Main ST BEEAC VIC 3251
-38.192801,143.640615,Cupressus,Macrocarpa,1.5,,,,,,,,6,,,Monterey Cyress,street,6710,,mature,1928-01-01,,,,,,,,40 Main ST BEEAC VIC 3251
-38.191812,143.640679,Cupressus,Macrocarpa,1.5,,,,,,,,6,,,Monterey Cyress,street,6713,,mature,1928-01-01,,,,,,,,32 Main ST BEEAC VIC 3251
-38.190685,143.640393,Cupressus,Macrocarpa,1.2,,,,,,,,10,,,Monterey Cyress,street,6716,,mature,1928-01-01,,,,,,,,23 Main ST BEEAC VIC 3251
-38.199672,143.640247,Eucalyptus,Leucoxylon,1,,,,,,,,5,,,Yellow Gum,street,6724,,semi-mature,1983-01-01,,,,,,,,100 Main ST BEEAC VIC 3251
-38.195785,143.639136,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6730,,mature,1958-01-01,,,,,,,,5 Wallace ST BEEAC VIC 3251//Bus depot
-38.197461,143.637276,Salix,Babylonica,0.5,,,,,,,,5,,,Weeping Willow,street,6736,,mature,1983-01-01,,,,,,,,24 Weston ST BEEAC VIC 3251
-38.193947,143.637271,Fraxinus,Oxycarpa,0.2,,,,,,,,2,,,Desert Ash,street,6744,,young,2003-01-01,,,,,,,,3 Weston ST BEEAC VIC 3251
-38.196916,143.637306,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6747,,mature,1958-01-01,,,,,,,,20 Weston ST BEEAC VIC 3251
-38.196229,143.637365,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6750,,mature,1958-01-01,,,,,,,,10 Weston ST BEEAC VIC 3251
-38.335089,143.787042,Fraxinus,Oxycarpa,1.24,,,,,,,,12,,,Desert Ash,street,6779,,mature,1958-01-01,,,,,,,,"41-43 Barry ST BIRREGURRA VIC 3242//Barry Street, Birregurra//in Strachan Street"
-38.340643,143.787004,Ulmus,Procera,0.7,,,,,,,,7,,,English Elm,street,6830,,mature,1948-01-01,,,,,,,,59 Beal ST BIRREGURRA VIC 3242
-38.338806,143.787848,Ulmus,Procera,1.27,,,,,,,,13,,,English Elm,street,6847,,mature,1948-01-01,,,,,,,,48 Beal ST BIRREGURRA VIC 3242
-38.342232,143.786103,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlet Bottle brush,street,6876,,young,2007-01-01,,,,,,,,6-8 Hopkins ST BIRREGURRA VIC 3242//in Beal Street
-38.338194,143.7847,Photina,Robusta,0.1,,,,,,,,1,,,Photina,street,6896,,young,2005-01-01,,,,,,,,45 Jenner ST BIRREGURRA VIC 3242
-38.339524,143.789171,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,6902,,young,1998-01-01,,,,,,,,10 Jenner ST BIRREGURRA VIC 3242
-38.336739,143.78508,Fraxinus,Oxycarpa,0.87,,,,,,,,9,,,Desert Ash,street,6973,,mature,1968-01-01,,,,,,,,48 Main ST BIRREGURRA VIC 3242//Main St Birregurra
-38.338674,143.790081,Fraxinus,Oxycarpa,0.3,,,,,,,,3,,,Desert Ash,street,6979,,young,2000-01-01,,,,,,,,5 Main ST BIRREGURRA VIC 3242//Main St Birregurra
-38.338391,143.789292,Ulmus,Procera,1.1,,,,,,,,11,,,English Elm,street,6982,,semi-mature,2000-01-01,,,,,,,,13 Main ST BIRREGURRA VIC 3242//Main St Birregurra
-38.336989,143.785067,Plantanus,Orientalis,0.7,,,,,,,,7,,,Plane Tree,street,7005,,mature,1988-01-01,,,,,,,,53-57 Main ST BIRREGURRA VIC 3242//Main St Birregurra//Universal Store
-38.337199,143.790214,Eucalyptus,Camaldulensis,0.75,,,,,,,,7,,,River Red Gum,street,7019,,semi-mature,1998-01-01,,,,,,,,12-16 Molesworth ST BIRREGURRA VIC 3242//Molesworth Street
-38.343144,143.780707,Eucalyptus,Viminalis,1.6,,,,,,,,16,,,Manna Gum,street,7025,,over-mature,1978-01-01,,,,,,,,34 Murrell ST BIRREGURRA VIC 3242
-38.33577,143.783998,Prunus,Elvins,0.2,,,,,,,,2,,,Weeping Prunus,street,7042,,semi-mature,1993-01-01,,,,,,,,59 Roadknight ST BIRREGURRA VIC 3242
-38.334954,143.784129,Prunus,Nigra,0.42,,,,,,,,4,,,Canadian Plum,street,7045,,semi-mature,1983-01-01,,,,,,,,53 Roadknight ST BIRREGURRA VIC 3242
-38.331144,143.784738,Fraxinus,Oxycarpa,0.45,,,,,,,,5,,,Desert Ash,street,7048,,young,1998-01-01,,,,,,,,24 Roadknight ST BIRREGURRA VIC 3242
-38.335459,143.786803,Fraxinus,Oxycarpa,1.47,,,,,,,,15,,,Desert Ash,street,7125,,mature,1958-01-01,,,,,,,,"24-26 Strachan ST BIRREGURRA VIC 3242//Strachan Street, Birregurra"
-38.338313,143.788991,Eucalyptus,Viminalis,1.2,,,,,,,,12,,,Manna Gum,park,7225,,mature,1988-01-01,,,,,,,,15 Main ST BIRREGURRA VIC 3242//Birregurra Park//Tree 001//Park nth of Main St Birregurra
-38.336457,143.572619,Pittosporum,Eugeniodes,0.2,,,,,,,,2,,,Pittosporum,street,7331,,semi-mature,1975-01-01,,,,,,,,7 Adrian ST COLAC VIC 3250
-38.33636,143.574008,Agonis,Flexuosa,0.2,,,,,,,,2,,,Weeping Willow Myrtle,street,7340,,semi-mature,1975-01-01,,,,,,,,6 Airdrie ST COLAC VIC 3250
-38.337132,143.573906,Agonis,Flexuosa,1,,,,,,,,4,,,Weeping Willow Myrtle,street,7348,,semi-mature,1975-01-01,,,,,,,,16 Airdrie ST COLAC VIC 3250
-38.331777,143.574106,Prunus,Cerasifera,0.1,,,,,,,,3,,,Cherry Plum,street,7354,,semi-mature,1970-01-01,,,,,,,,21 Alexander ST COLAC VIC 3250
-38.332151,143.574056,Prunus,Cerasifera,0.2,,,,,,,,4,,,Cherry Plum,street,7357,,semi-mature,1970-01-01,,,,,,,,25 Alexander ST COLAC VIC 3250
-38.331988,143.574227,Prunus,Cerasifera,0.1,,,,,,,,3,,,Cherry Plum,street,7360,,semi-mature,1970-01-01,,,,,,,,22 Alexander ST COLAC VIC 3250
-38.330376,143.574132,Prunus,Blierana,0.2,,,,,,,,3,,,Double Pink Flowering Gum,street,7371,,semi-mature,1970-01-01,,,,,,,,7 Alexander ST COLAC VIC 3250
-38.330135,143.57401,Prunus,Cerasifera,0.3,,,,,,,,5,,,Cherry Plum,street,7374,,semi-mature,1970-01-01,,,,,,,,3 Alexander ST COLAC VIC 3250
-38.331494,143.574329,Prunus,Cerasifera,0.15,,,,,,,,3,,,Cherry Plum,street,7377,,semi-mature,1970-01-01,,,,,,,,1/18 Alexander ST COLAC VIC 3250//2 TREES
-38.33056,143.574366,Prunus,Cerasifera,0.3,,,,,,,,4,,,Cherry Plum,street,7380,,semi-mature,1970-01-01,,,,,,,,8 Alexander ST COLAC VIC 3250
-38.332638,143.573902,Prunus,Blierana,0.05,,,,,,,,1,,,Double Pink Flowering Gum,street,7388,,young,2004-01-01,,,,,,,,31 Alexander ST COLAC VIC 3250
-38.34608,143.575291,Agonis,Flexuosa,0.4,,,,,,,,4,,,Weeping Willow Myrtle,street,7397,,semi-mature,1985-01-01,,,,,,,,114 Armstrong ST COLAC VIC 3250
-38.341605,143.576145,Agonis,Flexuosa,0.4,,,,,,,,4,,,Weeping Willow Myrtle,street,7411,,semi-mature,1985-01-01,,,,,,,,64 Armstrong ST COLAC VIC 3250
